"movie_name","title","reviewer","review","date","ratings"
"12 angry men (1957)","the overused term classic movie really comes into its own here","uds","intense courtroom drama which has  very different people all males struggling with a murder case involving a young puerto rican boy that seems cutanddried however juror henry fonda does not believe it to be as surefire as it appears he votes not guilty and what follows is a chain of events that will test the views beliefs and thoughts of the other  members fonda is great but lee j cobb steals every scene and that is not easy to do in a film like this ed begley martin balsam jack warden jack klugman joseph sweeney eg marshall and john fiedler are among the other individuals caught in a situation that is much more difficult than it appears on the surface an excellent characterstudy that should be studied and embraced by all present and future filmmakers  stars out of ",2001-04-26,NA
"12 angry men (1957)","no dissonance","tedg","there are a few wonderful courtroom dramas out there anatomy of a murder to kill a mockingbird and witness for the prosecution immediately springing to mind  angry men is so brilliant it could very well be the definitive courtroom drama on film sidney lumets direction is masterly and although the action takes place on one setan actual new york drawing room there are a huge variety of innovative camera angles and visual setups the screenplay is sophisticated and smart and the story is compelling and intelligent the film is also brilliantly made and the acting is superb henry fonda especially dominates the film with an integrity that makes his character so wonderful but the other actors are wonderful as well ed begley jack warden john fiedler lee j cobb rudy bond et al are all impeccable support to fonda overall brilliant courtroom drama  bethany cox",2002-06-08,NA
"12 angry men (1957)","what a characterstudy is meant to be","tfrizzell","for a while i was not very receptive to watching films that were too old i always thought it would be difficult to get involved in the context i couldnt be more wrong  angry men is a great example of how a simple film can do magic with good actors and what great actors they are",2010-06-10,NA
"12 angry men (1957)","brilliant brilliant brilliant","thelittlesongbird","gosh i dont know how many times i studied this play and performed it in high school not to mention how many television shows had an episode that was inspired by  angry men it was always a great drama because of the raw human emotions that were so true and remain timeless this play will never be dated i couldnt wait to see this movie when i saw it at the video store and it was the first movie i slipped into the dvd player first off i was incredibly impressed with the credits we not only had henry fonda we had lee j cobb in the cast this movie was so well performed and such a treasure god i couldnt ever say any words to justify it ive done this a million times but here is another summary of what  angry men is all about jurors are about to make a decision about a murder case over all it seems like an open and shut case with tons of evidence that would make any good man look guilty an  year old boy is about to be put to death if convicted  of the men vote guilty only one vote holds them back and they have to discuss the trial once again due to one vote being not guilty jurour  refuses to just jump to conclusions and brings up incredible possibilities that can always make a man think of reasonable doubts one by one the jurors begin to see the points he is making except for one stubborn  who would rather just pull the switch to the chair himself angry men is a timeless tale that could either be told very badly ie th heaven or incredibly well and bring out terrific performances like henry and lee did actually the whole cast was terrific there wasnt a performance that was off key movies like this are so needed in hollywood today it was so simple but added so much for a  minute play please if you have any taste you will truly enjoy  angry men and have a great appreciation for it ",2020-01-31,NA
"12 angry men (1957)","dont judge by the age","henriquelrf","films rarely get this uplifting and brilliant i cannot think of the last time i was so intrigued by the flawless plot dialogue and acting since  angry men for such a simplistic story set in one jury room it is surprising that sidney lumet can drain you of all your emotions and leave you on the edge of your seat with suspense mystery and some of the best acting your bound to ever see grace the silver screenwhen a boy is on last day of trial for killing his father in the heat of domestic arguments  jury men are forced to present a verdict in which if guilty is the one way ticket to the electric chair for the boy when the jury men decide to quickly end the discussion and raise their hands to find out who thinks the boy is guilty only one jury man henry fonda doesnt put his hand up trial and character revelations doubts and possibilities followso masterfully crafted is this film that every time i watch it only gets better it includes some of the best character development ive ever seen sidney lumet is an expert in this field and this is by far his greatest contribution to hollywood history  one of the most important contributions to world cinema however it was henry fonda and lee j cobb who really made this film legendary with their incredibly realistic performances casting was genius and the dialogue was astoundingly riveting up until the brilliant finale what really impressed me personally also was the camera angles and movements that made the film so suspenseful black and white made the film all the more powerful and the music was minimal which gave the film a more atmospheric experience like you were their in the jury room with them  and you just feel that tension really built up as the movie proceedsthis inexpensive film with such a simple setting had the world talking the academy awards nominations rolling and henry fonda at his complete best form i have rarely been so hypnotized by a film  lawrence of arabia and its a wonderful life are other ones that come to mind this is a definitive viewing for anyone who loves film it sums up everything i love about film everything from a technical point of view to superb acting and a simple yet complex character driven story its platinum and is most definitely one of the greatest cinematic achievements of all time  bar none a statue should be erected in sydney lumets honoris it possible  juror henry fonda",2006-12-29,NA
"12 angry men (1957)","terrific drama with some of the greatest actors in cinematic history","smellslikecheese"," angry men is an outstanding film it is proof that for a film to be great it does not need extensive scenery elaborate costumes or expensive special effects  just superlative actingthe twelve angry men are the twelve jurors of a murder case an eighteenyearold boy from a slum background is accused of stabbing his father to death and faces the electric chair if convicted eleven of the men believe the boy to be guilty only one henry fonda has doubts can he manage to convince the othersthe court case provides only a framework however the films greatness lies in its bringingtogether of twelve different men who have never met each other before and the interaction of their characters as each man brings his own background and life experiences into the case thus we have the hesitant football coach martin balsam the shy uncertain bank clerk john fiedler the aggressive call company director lee j cobb the authoritative broker eg marshall the selfconscious slum dweller jack klugman the solid dependable painter edward binns the selfish salesman jack warden the calm collected architect fonda the thoughtful observant older man joseph sweeney the racially bigoted garage owner ed begley the east european watchmaker george voskovec and the beefcake advertising agent robert webber who has plenty of chat and little elsealmost the entire film takes place in just one room the jury room where the men have retired to consider their verdict the viewer finds him or herself sweating it out with the jury as the heat rises literally and metaphorically among the men as they make their way towards their final verdict interestingly the jurors apart from two at the end are never named they do not need to be their characters speak for themhenry fonda is eminently suitable and excellently believable as the dissenter who brings home the importance of a jurys duty to examine evidence thoroughly and without prejudice joseph sweeney is delightful as juror no  the quiet but shrewd old man who misses nothing whilst eg marshall brings his usual firmness and authority to the role of juror no  all the actors shine but perhaps the best performance is that of lee j cobb as juror no  the hard stubborn aggressive vindictive avenger who is reduced to breaking down when forced to confront the failure of his relationship with his own sonseveral of the stars of  angry men became household names henry fonda continued his distinguished career until his death in  as well as fathering jane and peter lee j cobb landed the major role of judge henry garth in the virginian eg marshall enjoyed a long reputable career on film and tv including playing joseph p kennedy in the kennedy miniseries jack klugman was quincy whilst john fiedler voiced piglet in the winnie the pooh films and cartoonsof the twelve only john fiedler jack klugman and jack warden are still alive although around the eighty mark they are all still acting the film was still available on video last year and it is shown on tv fairly frequently i cannot recommend it too highlyjohn fiedler died june  jack warden died july ",2000-07-01,NA
"12 angry men (1957)","excellent","vukodlak","this film is superb in fact as shakespeare once said its the bees knees the film captivates the audience from the beginning  each of the twelve jurors are introduced to us as they are introduced to themselves the characters are well draw out and individual each with his own personalitythe tension of the characters draws the audience in from the start  we imagine that the case is open and shut  me saying guilty and  not  we feel the discomfort of henry fonda as the other characters belittle and mock how he can see any reasonable doubt in the case  but we also share his victories and the enthusiasm as he proceeds to refute or add doubt to the arguments for guilty and are captivated and draw in as other jurors begin to see doubt in the proceedingsthe audience can also see the arguments for guilty and wonder if fondas character is correct in saying that he doubts yet they also feel the shame of the characters as he disproves that a previously sound theory is iron tight joining his side as members of the jury doon top of this they are wonderfully woven in human elements such as the misconceptions that influence people and the growing tension between different characters  this is brought to life even more by the amazing performances fonda lee j cobb and joseph sweeney are of particular notei started watching this film on a bored relaxed laying about day but by the end i was on the edge of the seat with my hands on my knees feeling more tense than a politician on results dayhow a film should be made  modern directors take notethats ur telling off for the day ",2005-01-11,NA
"12 angry men (1957)","should be in everyones top ten list of greatest films of all time","freddylevit","i saw this movie  or  times and each time i remain speechless in front of such a masterpiece an unforgettable acting game with poignant plot twists awesome",2004-10-23,NA
"12 angry men (1957)","juror  is why this is a great film","cubsandculture","this onceinageneration masterpiece simply has no equal the late s tv remake was quite adequate though totally unnecessary and in the upshot proved simply that updating a film for updatings sake is really an exercise in futility even had it been as good  so whatthere could be few if any filmgoers reading this who are unaware of the plotline and in any event many others have rehashed this for you the brilliance of the film is evident in so many aspects to begin with the ability to not only sustain interest but to command the viewers attention for basically its entire running time within a setting of principally just one room borders on the inspired whether or not that would actually work with todays audiences is another discussion what we have here are twelve everyday mr joe blows summoned together on a jury panel to decide a defendants guilt or innocence with regards to a murder charge if you were to gather unto yourselves any twelve jurors at random you would most likely be able to pinpoint the henry fonda lee cobb e g marshall jack warden etc etc amongst them their very ordinariness is where the film succeeded everyone can identify with at least one of those characters whether or not he may want to is a different matter the thinker the sensitive man the arrogant bully the opportunist the mentally challenged loudmouth the slimeball the emotionally withdrawn the sheep etc  theyre all here welcome to society folks i dislike society in the main  doubtless a reason i found this film to be such a revelationeven when i was barely into my teens angry men also pinpoints the shortcomings of the law how truth can be so intrinsically leftfield and unintentionally flawed lumet working within a minimal budget here delivers unstinting brilliance in both direction character portrayal and script interpretation he had of course superb acting talent at his disposal although some of the most memorable performances are from the lesser players some have denounced fondas role as being acceptable rather than awesome i think however he was to a great degree playing himself here not to an audience his is a study in deliberation and logic not showpony stuff but hell that never was fonda was itthis is a great great movie as is evidenced by the extremely high uservote worldwide if you havent seen it  you really should do something about that",2017-03-20,NA
"12 angry men (1957)","one of the great theatrical examples of what makes for superb drama","markwaltz","this film deserves to be on anyones list of top films my problem is that it is so perfect so seamlessly polished it is hard to appreciate the individual excellencesthe acting is top notch i believe that monologue acting is quite a bit simpler than real reactive ensemble acting most of what we see today is monologues pretending to be conversations but in this film we have utter mastery of throwing emotions once the air becomes filled with human essence it is hard to not get soaked ourselves as the camera moves through the thick atmosphere yes there are slight differences in how each actor projects fonda internally balsam completely on his skin but the ensemble presents one vision to the audiencethe writing is snappy too you can tell it was worked and worked and worried going through several generations it is easy to be mesmerized by this writing and acting and miss the rare accomplishment of the camerawork this camera is so fluid you forget you are in one room it moves from being a human observer to being omniscient to being a target it is smart enough to seldom center on the element of most importance so expands the field to all menthis is very hard very hard to make the camera human so much easier to do what we see today  acknowledge the machinery and jigger with it do we have a filmmaker today who could do thisteds evaluation   of  every cineliterate person should experience this",2002-08-12,NA
"12 angry men (1957)","the overused term classic movie really comes into its own here","uds","intense courtroom drama which has  very different people all males struggling with a murder case involving a young puerto rican boy that seems cutanddried however juror henry fonda does not believe it to be as surefire as it appears he votes not guilty and what follows is a chain of events that will test the views beliefs and thoughts of the other  members fonda is great but lee j cobb steals every scene and that is not easy to do in a film like this ed begley martin balsam jack warden jack klugman joseph sweeney eg marshall and john fiedler are among the other individuals caught in a situation that is much more difficult than it appears on the surface an excellent characterstudy that should be studied and embraced by all present and future filmmakers  stars out of ",2001-04-26,NA
"12 angry men (1957)","no dissonance","tedg","there are a few wonderful courtroom dramas out there anatomy of a murder to kill a mockingbird and witness for the prosecution immediately springing to mind  angry men is so brilliant it could very well be the definitive courtroom drama on film sidney lumets direction is masterly and although the action takes place on one setan actual new york drawing room there are a huge variety of innovative camera angles and visual setups the screenplay is sophisticated and smart and the story is compelling and intelligent the film is also brilliantly made and the acting is superb henry fonda especially dominates the film with an integrity that makes his character so wonderful but the other actors are wonderful as well ed begley jack warden john fiedler lee j cobb rudy bond et al are all impeccable support to fonda overall brilliant courtroom drama  bethany cox",2002-06-08,NA
"12 angry men (1957)","what a characterstudy is meant to be","tfrizzell","for a while i was not very receptive to watching films that were too old i always thought it would be difficult to get involved in the context i couldnt be more wrong  angry men is a great example of how a simple film can do magic with good actors and what great actors they are",2010-06-10,NA
"12 angry men (1957)","brilliant brilliant brilliant","thelittlesongbird","gosh i dont know how many times i studied this play and performed it in high school not to mention how many television shows had an episode that was inspired by  angry men it was always a great drama because of the raw human emotions that were so true and remain timeless this play will never be dated i couldnt wait to see this movie when i saw it at the video store and it was the first movie i slipped into the dvd player first off i was incredibly impressed with the credits we not only had henry fonda we had lee j cobb in the cast this movie was so well performed and such a treasure god i couldnt ever say any words to justify it ive done this a million times but here is another summary of what  angry men is all about jurors are about to make a decision about a murder case over all it seems like an open and shut case with tons of evidence that would make any good man look guilty an  year old boy is about to be put to death if convicted  of the men vote guilty only one vote holds them back and they have to discuss the trial once again due to one vote being not guilty jurour  refuses to just jump to conclusions and brings up incredible possibilities that can always make a man think of reasonable doubts one by one the jurors begin to see the points he is making except for one stubborn  who would rather just pull the switch to the chair himself angry men is a timeless tale that could either be told very badly ie th heaven or incredibly well and bring out terrific performances like henry and lee did actually the whole cast was terrific there wasnt a performance that was off key movies like this are so needed in hollywood today it was so simple but added so much for a  minute play please if you have any taste you will truly enjoy  angry men and have a great appreciation for it ",2020-01-31,NA
"12 angry men (1957)","dont judge by the age","henriquelrf","films rarely get this uplifting and brilliant i cannot think of the last time i was so intrigued by the flawless plot dialogue and acting since  angry men for such a simplistic story set in one jury room it is surprising that sidney lumet can drain you of all your emotions and leave you on the edge of your seat with suspense mystery and some of the best acting your bound to ever see grace the silver screenwhen a boy is on last day of trial for killing his father in the heat of domestic arguments  jury men are forced to present a verdict in which if guilty is the one way ticket to the electric chair for the boy when the jury men decide to quickly end the discussion and raise their hands to find out who thinks the boy is guilty only one jury man henry fonda doesnt put his hand up trial and character revelations doubts and possibilities followso masterfully crafted is this film that every time i watch it only gets better it includes some of the best character development ive ever seen sidney lumet is an expert in this field and this is by far his greatest contribution to hollywood history  one of the most important contributions to world cinema however it was henry fonda and lee j cobb who really made this film legendary with their incredibly realistic performances casting was genius and the dialogue was astoundingly riveting up until the brilliant finale what really impressed me personally also was the camera angles and movements that made the film so suspenseful black and white made the film all the more powerful and the music was minimal which gave the film a more atmospheric experience like you were their in the jury room with them  and you just feel that tension really built up as the movie proceedsthis inexpensive film with such a simple setting had the world talking the academy awards nominations rolling and henry fonda at his complete best form i have rarely been so hypnotized by a film  lawrence of arabia and its a wonderful life are other ones that come to mind this is a definitive viewing for anyone who loves film it sums up everything i love about film everything from a technical point of view to superb acting and a simple yet complex character driven story its platinum and is most definitely one of the greatest cinematic achievements of all time  bar none a statue should be erected in sydney lumets honoris it possible  juror henry fonda",2006-12-29,NA
"12 angry men (1957)","terrific drama with some of the greatest actors in cinematic history","smellslikecheese"," angry men is an outstanding film it is proof that for a film to be great it does not need extensive scenery elaborate costumes or expensive special effects  just superlative actingthe twelve angry men are the twelve jurors of a murder case an eighteenyearold boy from a slum background is accused of stabbing his father to death and faces the electric chair if convicted eleven of the men believe the boy to be guilty only one henry fonda has doubts can he manage to convince the othersthe court case provides only a framework however the films greatness lies in its bringingtogether of twelve different men who have never met each other before and the interaction of their characters as each man brings his own background and life experiences into the case thus we have the hesitant football coach martin balsam the shy uncertain bank clerk john fiedler the aggressive call company director lee j cobb the authoritative broker eg marshall the selfconscious slum dweller jack klugman the solid dependable painter edward binns the selfish salesman jack warden the calm collected architect fonda the thoughtful observant older man joseph sweeney the racially bigoted garage owner ed begley the east european watchmaker george voskovec and the beefcake advertising agent robert webber who has plenty of chat and little elsealmost the entire film takes place in just one room the jury room where the men have retired to consider their verdict the viewer finds him or herself sweating it out with the jury as the heat rises literally and metaphorically among the men as they make their way towards their final verdict interestingly the jurors apart from two at the end are never named they do not need to be their characters speak for themhenry fonda is eminently suitable and excellently believable as the dissenter who brings home the importance of a jurys duty to examine evidence thoroughly and without prejudice joseph sweeney is delightful as juror no  the quiet but shrewd old man who misses nothing whilst eg marshall brings his usual firmness and authority to the role of juror no  all the actors shine but perhaps the best performance is that of lee j cobb as juror no  the hard stubborn aggressive vindictive avenger who is reduced to breaking down when forced to confront the failure of his relationship with his own sonseveral of the stars of  angry men became household names henry fonda continued his distinguished career until his death in  as well as fathering jane and peter lee j cobb landed the major role of judge henry garth in the virginian eg marshall enjoyed a long reputable career on film and tv including playing joseph p kennedy in the kennedy miniseries jack klugman was quincy whilst john fiedler voiced piglet in the winnie the pooh films and cartoonsof the twelve only john fiedler jack klugman and jack warden are still alive although around the eighty mark they are all still acting the film was still available on video last year and it is shown on tv fairly frequently i cannot recommend it too highlyjohn fiedler died june  jack warden died july ",2000-07-01,NA
"12 angry men (1957)","excellent","vukodlak","this film is superb in fact as shakespeare once said its the bees knees the film captivates the audience from the beginning  each of the twelve jurors are introduced to us as they are introduced to themselves the characters are well draw out and individual each with his own personalitythe tension of the characters draws the audience in from the start  we imagine that the case is open and shut  me saying guilty and  not  we feel the discomfort of henry fonda as the other characters belittle and mock how he can see any reasonable doubt in the case  but we also share his victories and the enthusiasm as he proceeds to refute or add doubt to the arguments for guilty and are captivated and draw in as other jurors begin to see doubt in the proceedingsthe audience can also see the arguments for guilty and wonder if fondas character is correct in saying that he doubts yet they also feel the shame of the characters as he disproves that a previously sound theory is iron tight joining his side as members of the jury doon top of this they are wonderfully woven in human elements such as the misconceptions that influence people and the growing tension between different characters  this is brought to life even more by the amazing performances fonda lee j cobb and joseph sweeney are of particular notei started watching this film on a bored relaxed laying about day but by the end i was on the edge of the seat with my hands on my knees feeling more tense than a politician on results dayhow a film should be made  modern directors take notethats ur telling off for the day ",2005-01-11,NA
"12 angry men (1957)","should be in everyones top ten list of greatest films of all time","freddylevit","i saw this movie  or  times and each time i remain speechless in front of such a masterpiece an unforgettable acting game with poignant plot twists awesome",2004-10-23,NA
"12 angry men (1957)","juror  is why this is a great film","cubsandculture","this onceinageneration masterpiece simply has no equal the late s tv remake was quite adequate though totally unnecessary and in the upshot proved simply that updating a film for updatings sake is really an exercise in futility even had it been as good  so whatthere could be few if any filmgoers reading this who are unaware of the plotline and in any event many others have rehashed this for you the brilliance of the film is evident in so many aspects to begin with the ability to not only sustain interest but to command the viewers attention for basically its entire running time within a setting of principally just one room borders on the inspired whether or not that would actually work with todays audiences is another discussion what we have here are twelve everyday mr joe blows summoned together on a jury panel to decide a defendants guilt or innocence with regards to a murder charge if you were to gather unto yourselves any twelve jurors at random you would most likely be able to pinpoint the henry fonda lee cobb e g marshall jack warden etc etc amongst them their very ordinariness is where the film succeeded everyone can identify with at least one of those characters whether or not he may want to is a different matter the thinker the sensitive man the arrogant bully the opportunist the mentally challenged loudmouth the slimeball the emotionally withdrawn the sheep etc  theyre all here welcome to society folks i dislike society in the main  doubtless a reason i found this film to be such a revelationeven when i was barely into my teens angry men also pinpoints the shortcomings of the law how truth can be so intrinsically leftfield and unintentionally flawed lumet working within a minimal budget here delivers unstinting brilliance in both direction character portrayal and script interpretation he had of course superb acting talent at his disposal although some of the most memorable performances are from the lesser players some have denounced fondas role as being acceptable rather than awesome i think however he was to a great degree playing himself here not to an audience his is a study in deliberation and logic not showpony stuff but hell that never was fonda was itthis is a great great movie as is evidenced by the extremely high uservote worldwide if you havent seen it  you really should do something about that",2017-03-20,NA
"12 angry men (1957)","one of the great theatrical examples of what makes for superb drama","markwaltz","this film deserves to be on anyones list of top films my problem is that it is so perfect so seamlessly polished it is hard to appreciate the individual excellencesthe acting is top notch i believe that monologue acting is quite a bit simpler than real reactive ensemble acting most of what we see today is monologues pretending to be conversations but in this film we have utter mastery of throwing emotions once the air becomes filled with human essence it is hard to not get soaked ourselves as the camera moves through the thick atmosphere yes there are slight differences in how each actor projects fonda internally balsam completely on his skin but the ensemble presents one vision to the audiencethe writing is snappy too you can tell it was worked and worked and worried going through several generations it is easy to be mesmerized by this writing and acting and miss the rare accomplishment of the camerawork this camera is so fluid you forget you are in one room it moves from being a human observer to being omniscient to being a target it is smart enough to seldom center on the element of most importance so expands the field to all menthis is very hard very hard to make the camera human so much easier to do what we see today  acknowledge the machinery and jigger with it do we have a filmmaker today who could do thisteds evaluation   of  every cineliterate person should experience this",2002-08-12,NA
"12 angry men (1957)","the overused term classic movie really comes into its own here","uds","intense courtroom drama which has  very different people all males struggling with a murder case involving a young puerto rican boy that seems cutanddried however juror henry fonda does not believe it to be as surefire as it appears he votes not guilty and what follows is a chain of events that will test the views beliefs and thoughts of the other  members fonda is great but lee j cobb steals every scene and that is not easy to do in a film like this ed begley martin balsam jack warden jack klugman joseph sweeney eg marshall and john fiedler are among the other individuals caught in a situation that is much more difficult than it appears on the surface an excellent characterstudy that should be studied and embraced by all present and future filmmakers  stars out of ",2001-04-26,NA
"12 angry men (1957)","no dissonance","tedg","there are a few wonderful courtroom dramas out there anatomy of a murder to kill a mockingbird and witness for the prosecution immediately springing to mind  angry men is so brilliant it could very well be the definitive courtroom drama on film sidney lumets direction is masterly and although the action takes place on one setan actual new york drawing room there are a huge variety of innovative camera angles and visual setups the screenplay is sophisticated and smart and the story is compelling and intelligent the film is also brilliantly made and the acting is superb henry fonda especially dominates the film with an integrity that makes his character so wonderful but the other actors are wonderful as well ed begley jack warden john fiedler lee j cobb rudy bond et al are all impeccable support to fonda overall brilliant courtroom drama  bethany cox",2002-06-08,NA
"12 angry men (1957)","what a characterstudy is meant to be","tfrizzell","for a while i was not very receptive to watching films that were too old i always thought it would be difficult to get involved in the context i couldnt be more wrong  angry men is a great example of how a simple film can do magic with good actors and what great actors they are",2010-06-10,NA
"12 angry men (1957)","brilliant brilliant brilliant","thelittlesongbird","gosh i dont know how many times i studied this play and performed it in high school not to mention how many television shows had an episode that was inspired by  angry men it was always a great drama because of the raw human emotions that were so true and remain timeless this play will never be dated i couldnt wait to see this movie when i saw it at the video store and it was the first movie i slipped into the dvd player first off i was incredibly impressed with the credits we not only had henry fonda we had lee j cobb in the cast this movie was so well performed and such a treasure god i couldnt ever say any words to justify it ive done this a million times but here is another summary of what  angry men is all about jurors are about to make a decision about a murder case over all it seems like an open and shut case with tons of evidence that would make any good man look guilty an  year old boy is about to be put to death if convicted  of the men vote guilty only one vote holds them back and they have to discuss the trial once again due to one vote being not guilty jurour  refuses to just jump to conclusions and brings up incredible possibilities that can always make a man think of reasonable doubts one by one the jurors begin to see the points he is making except for one stubborn  who would rather just pull the switch to the chair himself angry men is a timeless tale that could either be told very badly ie th heaven or incredibly well and bring out terrific performances like henry and lee did actually the whole cast was terrific there wasnt a performance that was off key movies like this are so needed in hollywood today it was so simple but added so much for a  minute play please if you have any taste you will truly enjoy  angry men and have a great appreciation for it ",2020-01-31,NA
"12 angry men (1957)","dont judge by the age","henriquelrf","films rarely get this uplifting and brilliant i cannot think of the last time i was so intrigued by the flawless plot dialogue and acting since  angry men for such a simplistic story set in one jury room it is surprising that sidney lumet can drain you of all your emotions and leave you on the edge of your seat with suspense mystery and some of the best acting your bound to ever see grace the silver screenwhen a boy is on last day of trial for killing his father in the heat of domestic arguments  jury men are forced to present a verdict in which if guilty is the one way ticket to the electric chair for the boy when the jury men decide to quickly end the discussion and raise their hands to find out who thinks the boy is guilty only one jury man henry fonda doesnt put his hand up trial and character revelations doubts and possibilities followso masterfully crafted is this film that every time i watch it only gets better it includes some of the best character development ive ever seen sidney lumet is an expert in this field and this is by far his greatest contribution to hollywood history  one of the most important contributions to world cinema however it was henry fonda and lee j cobb who really made this film legendary with their incredibly realistic performances casting was genius and the dialogue was astoundingly riveting up until the brilliant finale what really impressed me personally also was the camera angles and movements that made the film so suspenseful black and white made the film all the more powerful and the music was minimal which gave the film a more atmospheric experience like you were their in the jury room with them  and you just feel that tension really built up as the movie proceedsthis inexpensive film with such a simple setting had the world talking the academy awards nominations rolling and henry fonda at his complete best form i have rarely been so hypnotized by a film  lawrence of arabia and its a wonderful life are other ones that come to mind this is a definitive viewing for anyone who loves film it sums up everything i love about film everything from a technical point of view to superb acting and a simple yet complex character driven story its platinum and is most definitely one of the greatest cinematic achievements of all time  bar none a statue should be erected in sydney lumets honoris it possible  juror henry fonda",2006-12-29,NA
"12 angry men (1957)","terrific drama with some of the greatest actors in cinematic history","smellslikecheese"," angry men is an outstanding film it is proof that for a film to be great it does not need extensive scenery elaborate costumes or expensive special effects  just superlative actingthe twelve angry men are the twelve jurors of a murder case an eighteenyearold boy from a slum background is accused of stabbing his father to death and faces the electric chair if convicted eleven of the men believe the boy to be guilty only one henry fonda has doubts can he manage to convince the othersthe court case provides only a framework however the films greatness lies in its bringingtogether of twelve different men who have never met each other before and the interaction of their characters as each man brings his own background and life experiences into the case thus we have the hesitant football coach martin balsam the shy uncertain bank clerk john fiedler the aggressive call company director lee j cobb the authoritative broker eg marshall the selfconscious slum dweller jack klugman the solid dependable painter edward binns the selfish salesman jack warden the calm collected architect fonda the thoughtful observant older man joseph sweeney the racially bigoted garage owner ed begley the east european watchmaker george voskovec and the beefcake advertising agent robert webber who has plenty of chat and little elsealmost the entire film takes place in just one room the jury room where the men have retired to consider their verdict the viewer finds him or herself sweating it out with the jury as the heat rises literally and metaphorically among the men as they make their way towards their final verdict interestingly the jurors apart from two at the end are never named they do not need to be their characters speak for themhenry fonda is eminently suitable and excellently believable as the dissenter who brings home the importance of a jurys duty to examine evidence thoroughly and without prejudice joseph sweeney is delightful as juror no  the quiet but shrewd old man who misses nothing whilst eg marshall brings his usual firmness and authority to the role of juror no  all the actors shine but perhaps the best performance is that of lee j cobb as juror no  the hard stubborn aggressive vindictive avenger who is reduced to breaking down when forced to confront the failure of his relationship with his own sonseveral of the stars of  angry men became household names henry fonda continued his distinguished career until his death in  as well as fathering jane and peter lee j cobb landed the major role of judge henry garth in the virginian eg marshall enjoyed a long reputable career on film and tv including playing joseph p kennedy in the kennedy miniseries jack klugman was quincy whilst john fiedler voiced piglet in the winnie the pooh films and cartoonsof the twelve only john fiedler jack klugman and jack warden are still alive although around the eighty mark they are all still acting the film was still available on video last year and it is shown on tv fairly frequently i cannot recommend it too highlyjohn fiedler died june  jack warden died july ",2000-07-01,NA
"12 angry men (1957)","excellent","vukodlak","this film is superb in fact as shakespeare once said its the bees knees the film captivates the audience from the beginning  each of the twelve jurors are introduced to us as they are introduced to themselves the characters are well draw out and individual each with his own personalitythe tension of the characters draws the audience in from the start  we imagine that the case is open and shut  me saying guilty and  not  we feel the discomfort of henry fonda as the other characters belittle and mock how he can see any reasonable doubt in the case  but we also share his victories and the enthusiasm as he proceeds to refute or add doubt to the arguments for guilty and are captivated and draw in as other jurors begin to see doubt in the proceedingsthe audience can also see the arguments for guilty and wonder if fondas character is correct in saying that he doubts yet they also feel the shame of the characters as he disproves that a previously sound theory is iron tight joining his side as members of the jury doon top of this they are wonderfully woven in human elements such as the misconceptions that influence people and the growing tension between different characters  this is brought to life even more by the amazing performances fonda lee j cobb and joseph sweeney are of particular notei started watching this film on a bored relaxed laying about day but by the end i was on the edge of the seat with my hands on my knees feeling more tense than a politician on results dayhow a film should be made  modern directors take notethats ur telling off for the day ",2005-01-11,NA
"12 angry men (1957)","should be in everyones top ten list of greatest films of all time","freddylevit","i saw this movie  or  times and each time i remain speechless in front of such a masterpiece an unforgettable acting game with poignant plot twists awesome",2004-10-23,NA
"12 angry men (1957)","juror  is why this is a great film","cubsandculture","this onceinageneration masterpiece simply has no equal the late s tv remake was quite adequate though totally unnecessary and in the upshot proved simply that updating a film for updatings sake is really an exercise in futility even had it been as good  so whatthere could be few if any filmgoers reading this who are unaware of the plotline and in any event many others have rehashed this for you the brilliance of the film is evident in so many aspects to begin with the ability to not only sustain interest but to command the viewers attention for basically its entire running time within a setting of principally just one room borders on the inspired whether or not that would actually work with todays audiences is another discussion what we have here are twelve everyday mr joe blows summoned together on a jury panel to decide a defendants guilt or innocence with regards to a murder charge if you were to gather unto yourselves any twelve jurors at random you would most likely be able to pinpoint the henry fonda lee cobb e g marshall jack warden etc etc amongst them their very ordinariness is where the film succeeded everyone can identify with at least one of those characters whether or not he may want to is a different matter the thinker the sensitive man the arrogant bully the opportunist the mentally challenged loudmouth the slimeball the emotionally withdrawn the sheep etc  theyre all here welcome to society folks i dislike society in the main  doubtless a reason i found this film to be such a revelationeven when i was barely into my teens angry men also pinpoints the shortcomings of the law how truth can be so intrinsically leftfield and unintentionally flawed lumet working within a minimal budget here delivers unstinting brilliance in both direction character portrayal and script interpretation he had of course superb acting talent at his disposal although some of the most memorable performances are from the lesser players some have denounced fondas role as being acceptable rather than awesome i think however he was to a great degree playing himself here not to an audience his is a study in deliberation and logic not showpony stuff but hell that never was fonda was itthis is a great great movie as is evidenced by the extremely high uservote worldwide if you havent seen it  you really should do something about that",2017-03-20,NA
